,Country_Region,Date,ConfirmedCases
1384,Sudan,2020-03-09,0.0
1309,Sudan,2020-02-27,0.0
1475,Sudan,2020-02-07,0.0
9484,Sudan,2020-04-04,10.0
1381,Sudan,2020-03-06,0.0
1308,Sudan,2020-02-26,0.0
1307,Sudan,2020-02-25,0.0
1306,Sudan,2020-02-24,0.0
1305,Sudan,2020-02-23,0.0
7726,Sudan,2020-03-13,1.0
7724,Sudan,2020-03-14,1.0
7723,Sudan,2020-03-15,1.0
1474,Sudan,2020-02-06,0.0
1442,Sudan,2020-02-05,0.0
1382,Sudan,2020-03-07,0.0
7722,Sudan,2020-03-16,1.0
1437,Sudan,2020-02-01,0.0
8215,Sudan,2020-03-23,2.0
1383,Sudan,2020-03-08,0.0
7721,Sudan,2020-03-17,1.0
1385,Sudan,2020-03-10,0.0
1301,Sudan,2020-02-19,0.0
1302,Sudan,2020-02-20,0.0
1304,Sudan,2020-02-22,0.0
1310,Sudan,2020-02-28,0.0
1311,Sudan,2020-02-29,0.0
9030,Sudan,2020-03-30,6.0
1496,Sudan,2020-02-10,0.0
1434,Sudan,2020-01-29,0.0
1436,Sudan,2020-01-31,0.0
1312,Sudan,2020-03-01,0.0
9354,Sudan,2020-04-02,8.0
1314,Sudan,2020-03-02,0.0
1476,Sudan,2020-02-08,0.0
9494,Sudan,2020-04-03,10.0
1435,Sudan,2020-01-30,0.0
1438,Sudan,2020-02-02,0.0
1387,Sudan,2020-03-12,0.0
1430,Sudan,2020-01-25,0.0
6695,Suriname,2020-02-24,0.0
6689,Suriname,2020-02-18,0.0
6723,Suriname,2020-01-26,0.0
6733,Suriname,2020-01-24,0.0
6721,Suriname,2020-01-23,0.0
6687,Suriname,2020-02-16,0.0
6696,Suriname,2020-02-25,0.0
6694,Suriname,2020-02-23,0.0
6688,Suriname,2020-02-17,0.0
6704,Suriname,2020-03-04,0.0
6705,Suriname,2020-02-22,0.0
6699,Suriname,2020-02-28,0.0
6682,Suriname,2020-02-11,0.0
6686,Suriname,2020-02-15,0.0
6685,Suriname,2020-02-14,0.0
6719,Suriname,2020-01-22,0.0
6701,Suriname,2020-03-01,0.0
6697,Suriname,2020-02-26,0.0
6722,Suriname,2020-01-25,0.0
6691,Suriname,2020-02-20,0.0
6724,Suriname,2020-01-27,0.0
6762,Suriname,2020-03-10,0.0
6703,Suriname,2020-03-03,0.0
6690,Suriname,2020-02-19,0.0
6692,Suriname,2020-03-06,0.0
6684,Suriname,2020-02-13,0.0
7897,Suriname,2020-03-19,1.0
6683,Suriname,2020-02-12,0.0
6778,Suriname,2020-01-28,0.0
6702,Suriname,2020-03-02,0.0
6693,Suriname,2020-02-21,0.0
9361,Suriname,2020-03-29,8.0
9362,Suriname,2020-03-30,8.0
6698,Suriname,2020-02-27,0.0
6788,Suriname,2020-02-07,0.0
6779,Suriname,2020-01-29,0.0
9530,Suriname,2020-04-02,10.0
9525,Suriname,2020-04-04,10.0
6820,Suriname,2020-03-13,0.0
9271,Suriname,2020-03-27,8.0
9269,Suriname,2020-03-25,8.0
9265,Suriname,2020-03-26,8.0
9191,Suriname,2020-03-24,7.0
6681,Suriname,2020-02-10,0.0
8897,Suriname,2020-03-22,5.0
8882,Suriname,2020-03-21,4.0
8870,Suriname,2020-03-20,4.0
7671,Suriname,2020-03-18,1.0
7683,Suriname,2020-03-17,1.0
7684,Suriname,2020-03-15,1.0
7693,Suriname,2020-03-16,1.0
7702,Suriname,2020-03-14,1.0
9401,Suriname,2020-03-31,9.0
6819,Suriname,2020-03-12,0.0
6651,Suriname,2020-02-08,0.0
6700,Suriname,2020-02-29,0.0
6783,Suriname,2020-02-02,0.0
6781,Suriname,2020-01-31,0.0
6818,Suriname,2020-03-11,0.0
6679,Suriname,2020-03-07,0.0
6784,Suriname,2020-02-03,0.0
6680,Suriname,2020-03-05,0.0
8956,Suriname,2020-03-23,5.0
6785,Suriname,2020-02-04,0.0
6780,Suriname,2020-01-30,0.0
6782,Suriname,2020-02-01,0.0
9364,Suriname,2020-03-28,8.0
6652,Suriname,2020-02-09,0.0
9538,Suriname,2020-04-01,10.0
6786,Suriname,2020-02-05,0.0
6664,Suriname,2020-03-08,0.0
6787,Suriname,2020-02-06,0.0
6676,Suriname,2020-03-09,0.0
9532,Suriname,2020-04-03,10.0
6968,Sweden,2020-01-29,0.0
12998,Sweden,2020-04-03,6131.0
12495,Sweden,2020-03-14,961.0
12757,Sweden,2020-03-22,1934.0
12947,Sweden,2020-03-31,4435.0
12250,Sweden,2020-03-12,599.0
12558,Sweden,2020-03-16,1103.0
11171,Sweden,2020-03-06,101.0
10445,Sweden,2020-03-04,35.0
12968,Sweden,2020-04-01,4947.0
6969,Sweden,2020-01-30,0.0
9213,Sweden,2020-02-27,7.0
11128,Sweden,2020-03-05,94.0
6967,Sweden,2020-01-28,0.0
12773,Sweden,2020-03-23,2046.0
9260,Sweden,2020-02-28,7.0
11768,Sweden,2020-03-09,248.0
11974,Sweden,2020-03-10,355.0
6961,Sweden,2020-01-22,0.0
10116,Sweden,2020-03-03,21.0
12803,Sweden,2020-03-24,2286.0
6962,Sweden,2020-01-23,0.0
12877,Sweden,2020-03-27,3069.0
12522,Sweden,2020-03-15,1022.0
6964,Sweden,2020-01-25,0.0
6965,Sweden,2020-01-26,0.0
12984,Sweden,2020-04-02,5568.0
6966,Sweden,2020-01-27,0.0
6963,Sweden,2020-01-24,0.0
12829,Sweden,2020-03-25,2526.0
7469,Sweden,2020-02-10,1.0
7572,Sweden,2020-02-23,1.0
12931,Sweden,2020-03-30,4028.0
9802,Sweden,2020-03-02,15.0
7424,Sweden,2020-02-21,1.0
7425,Sweden,2020-02-15,1.0
7427,Sweden,2020-02-18,1.0
7428,Sweden,2020-02-17,1.0
7429,Sweden,2020-02-16,1.0
7431,Sweden,2020-02-20,1.0
7432,Sweden,2020-02-14,1.0
12591,Sweden,2020-03-17,1190.0
12900,Sweden,2020-03-28,3447.0
7435,Sweden,2020-02-07,1.0
7454,Sweden,2020-02-08,1.0
12731,Sweden,2020-03-21,1763.0
7456,Sweden,2020-02-09,1.0
7464,Sweden,2020-02-06,1.0
12713,Sweden,2020-03-20,1639.0
7466,Sweden,2020-02-13,1.0
7467,Sweden,2020-02-12,1.0
7468,Sweden,2020-02-11,1.0
7470,Sweden,2020-01-31,1.0
7471,Sweden,2020-02-01,1.0
7472,Sweden,2020-02-02,1.0
7473,Sweden,2020-02-03,1.0
7474,Sweden,2020-02-04,1.0
7475,Sweden,2020-02-05,1.0
7570,Sweden,2020-02-25,1.0
7571,Sweden,2020-02-24,1.0
13005,Sweden,2020-04-04,6443.0
11482,Sweden,2020-03-07,161.0
7426,Sweden,2020-02-19,1.0
7573,Sweden,2020-02-22,1.0
12430,Sweden,2020-03-13,814.0
9671,Sweden,2020-02-29,12.0
12164,Sweden,2020-03-11,500.0
12918,Sweden,2020-03-29,3700.0
12663,Sweden,2020-03-19,1439.0
11635,Sweden,2020-03-08,203.0
9782,Sweden,2020-03-01,14.0
12861,Sweden,2020-03-26,2840.0
12618,Sweden,2020-03-18,1279.0
8429,Sweden,2020-02-26,2.0
6291,Switzerland,2020-02-13,0.0
12286,Switzerland,2020-03-12,652.0
6994,Switzerland,2020-01-24,0.0
13147,Switzerland,2020-04-02,18827.0
6835,Switzerland,2020-01-29,0.0
6290,Switzerland,2020-02-12,0.0
12846,Switzerland,2020-03-17,2700.0
13025,Switzerland,2020-03-22,7474.0
13077,Switzerland,2020-03-24,9877.0
11819,Switzerland,2020-03-07,268.0
6834,Switzerland,2020-01-28,0.0
6299,Switzerland,2020-02-21,0.0
13142,Switzerland,2020-04-01,17768.0
6833,Switzerland,2020-01-26,0.0
6831,Switzerland,2020-01-25,0.0
13135,Switzerland,2020-03-31,16605.0
13132,Switzerland,2020-03-30,15922.0
6596,Switzerland,2020-02-10,0.0
12285,Switzerland,2020-03-11,652.0
6836,Switzerland,2020-01-30,0.0
6483,Switzerland,2020-02-11,0.0
6293,Switzerland,2020-02-15,0.0
13156,Switzerland,2020-04-04,20505.0
9995,Switzerland,2020-02-29,18.0
6930,Switzerland,2020-02-09,0.0
11263,Switzerland,2020-03-05,114.0
13149,Switzerland,2020-04-03,19606.0
6900,Switzerland,2020-02-07,0.0
6899,Switzerland,2020-02-06,0.0
6297,Switzerland,2020-02-19,0.0
6296,Switzerland,2020-02-18,0.0
6597,Switzerland,2020-02-08,0.0
6295,Switzerland,2020-02-17,0.0
6898,Switzerland,2020-02-05,0.0
6845,Switzerland,2020-01-27,0.0
12152,Switzerland,2020-03-10,491.0
6841,Switzerland,2020-02-04,0.0
6840,Switzerland,2020-02-03,0.0
6839,Switzerland,2020-02-02,0.0
12641,Switzerland,2020-03-14,1359.0
6992,Switzerland,2020-01-22,0.0
6993,Switzerland,2020-01-23,0.0
6838,Switzerland,2020-02-01,0.0
6294,Switzerland,2020-02-16,0.0
6298,Switzerland,2020-02-20,0.0
6292,Switzerland,2020-02-14,0.0
6837,Switzerland,2020-01-31,0.0
12933,Switzerland,2020-03-19,4075.0
10276,Switzerland,2020-03-01,27.0
9344,Switzerland,2020-02-28,8.0
6314,Switzerland,2020-02-24,0.0
11089,Switzerland,2020-03-04,90.0
9343,Switzerland,2020-02-27,8.0
13101,Switzerland,2020-03-26,11811.0
6302,Switzerland,2020-02-23,0.0
12573,Switzerland,2020-03-13,1139.0
11670,Switzerland,2020-03-06,214.0
6300,Switzerland,2020-02-22,0.0
12793,Switzerland,2020-03-16,2200.0
12976,Switzerland,2020-03-20,5294.0
12795,Switzerland,2020-03-15,2200.0
10570,Switzerland,2020-03-02,42.0
13114,Switzerland,2020-03-27,12928.0
13122,Switzerland,2020-03-28,14076.0
13126,Switzerland,2020-03-29,14829.0
12000,Switzerland,2020-03-09,374.0
13092,Switzerland,2020-03-25,10897.0
11950,Switzerland,2020-03-08,337.0
12873,Switzerland,2020-03-18,3028.0
13007,Switzerland,2020-03-21,6575.0
10787,Switzerland,2020-03-03,56.0
13052,Switzerland,2020-03-23,8795.0
7517,Switzerland,2020-02-26,1.0
7518,Switzerland,2020-02-25,1.0
6308,Syria,2020-01-27,0.0
6363,Syria,2020-03-06,0.0
6355,Syria,2020-02-27,0.0
6313,Syria,2020-02-01,0.0
6319,Syria,2020-03-18,0.0
6262,Syria,2020-02-06,0.0
6320,Syria,2020-03-19,0.0
6321,Syria,2020-03-20,0.0
6307,Syria,2020-01-26,0.0
6318,Syria,2020-03-17,0.0
6357,Syria,2020-03-14,0.0
6288,Syria,2020-02-04,0.0
6278,Syria,2020-02-22,0.0
6289,Syria,2020-02-02,0.0
6311,Syria,2020-01-30,0.0
6362,Syria,2020-03-05,0.0
6361,Syria,2020-03-04,0.0
6360,Syria,2020-03-03,0.0
6359,Syria,2020-03-02,0.0
6358,Syria,2020-02-29,0.0
6277,Syria,2020-02-21,0.0
6280,Syria,2020-02-24,0.0
6286,Syria,2020-02-18,0.0
6312,Syria,2020-01-31,0.0
6269,Syria,2020-02-13,0.0
6306,Syria,2020-01-25,0.0
6365,Syria,2020-03-08,0.0
6270,Syria,2020-02-14,0.0
6271,Syria,2020-02-15,0.0
6268,Syria,2020-02-12,0.0
6267,Syria,2020-02-11,0.0
6272,Syria,2020-02-16,0.0
6345,Syria,2020-03-13,0.0
6344,Syria,2020-03-15,0.0
6266,Syria,2020-02-10,0.0
6301,Syria,2020-02-03,0.0
6329,Syria,2020-03-16,0.0
9385,Syria,2020-03-29,9.0
6273,Syria,2020-02-05,0.0
6265,Syria,2020-02-09,0.0
6303,Syria,2020-01-22,0.0
6304,Syria,2020-01-23,0.0
6274,Syria,2020-02-17,0.0
6275,Syria,2020-02-19,0.0
6366,Syria,2020-03-09,0.0
6263,Syria,2020-02-07,0.0
6322,Syria,2020-03-21,0.0
6367,Syria,2020-03-10,0.0
6368,Syria,2020-03-11,0.0
6354,Syria,2020-02-26,0.0
6364,Syria,2020-03-07,0.0
6309,Syria,2020-01-28,0.0
6370,Syria,2020-03-01,0.0
6356,Syria,2020-02-28,0.0
6353,Syria,2020-02-25,0.0
6276,Syria,2020-02-20,0.0
6305,Syria,2020-01-24,0.0
6264,Syria,2020-02-08,0.0
6369,Syria,2020-03-12,0.0
6310,Syria,2020-01-29,0.0
8168,Syria,2020-03-22,1.0
6279,Syria,2020-02-23,0.0
9488,Syria,2020-04-01,10.0
8948,Syria,2020-03-25,5.0
8944,Syria,2020-03-27,5.0
9480,Syria,2020-03-31,10.0
9479,Syria,2020-03-30,10.0
8943,Syria,2020-03-26,5.0
8927,Syria,2020-03-28,5.0
9901,Syria,2020-04-04,16.0
9902,Syria,2020-04-03,16.0
9903,Syria,2020-04-02,16.0
8169,Syria,2020-03-23,1.0
8114,Syria,2020-03-24,1.0
10147,Taiwan*,2020-02-18,22.0
10705,Taiwan*,2020-03-13,50.0
9487,Taiwan*,2020-01-31,10.0
10306,Taiwan*,2020-02-23,28.0
10519,Taiwan*,2020-02-29,39.0
11597,Taiwan*,2020-03-23,195.0
11777,Taiwan*,2020-03-26,252.0
10748,Taiwan*,2020-03-14,53.0
9483,Taiwan*,2020-02-01,10.0
10246,Taiwan*,2020-02-22,26.0
9482,Taiwan*,2020-02-02,10.0
9970,Taiwan*,2020-02-14,18.0
10239,Taiwan*,2020-02-21,26.0
10644,Taiwan*,2020-03-10,47.0
9993,Taiwan*,2020-02-15,18.0
9988,Taiwan*,2020-02-11,18.0
9559,Taiwan*,2020-02-04,11.0
9987,Taiwan*,2020-02-12,18.0
10549,Taiwan*,2020-03-01,40.0
11215,Taiwan*,2020-03-19,108.0
9323,Taiwan*,2020-01-29,8.0
11167,Taiwan*,2020-03-18,100.0
10577,Taiwan*,2020-03-04,42.0
10575,Taiwan*,2020-03-03,42.0
11731,Taiwan*,2020-03-25,235.0
9560,Taiwan*,2020-02-05,11.0
11953,Taiwan*,2020-04-02,339.0
9301,Taiwan*,2020-01-28,8.0
10666,Taiwan*,2020-03-11,48.0
10373,Taiwan*,2020-02-25,31.0
10386,Taiwan*,2020-02-27,32.0
10388,Taiwan*,2020-02-26,32.0
10684,Taiwan*,2020-03-12,49.0
10567,Taiwan*,2020-03-02,41.0
10013,Taiwan*,2020-02-09,18.0
10345,Taiwan*,2020-02-24,30.0
11929,Taiwan*,2020-04-01,329.0
11967,Taiwan*,2020-04-03,348.0
11676,Taiwan*,2020-03-24,215.0
11975,Taiwan*,2020-04-04,355.0
11924,Taiwan*,2020-03-31,322.0
11508,Taiwan*,2020-03-22,169.0
9369,Taiwan*,2020-01-30,9.0
11892,Taiwan*,2020-03-30,306.0
10818,Taiwan*,2020-03-15,59.0
8899,Taiwan*,2020-01-27,5.0
8074,Taiwan*,2020-01-22,1.0
10207,Taiwan*,2020-02-20,24.0
11455,Taiwan*,2020-03-21,153.0
9897,Taiwan*,2020-02-07,16.0
9898,Taiwan*,2020-02-06,16.0
8073,Taiwan*,2020-01-23,1.0
11817,Taiwan*,2020-03-27,267.0
8779,Taiwan*,2020-01-26,4.0
10624,Taiwan*,2020-03-09,45.0
10900,Taiwan*,2020-03-16,67.0
8740,Taiwan*,2020-01-24,3.0
9985,Taiwan*,2020-02-13,18.0
9984,Taiwan*,2020-02-10,18.0
11848,Taiwan*,2020-03-28,283.0
11371,Taiwan*,2020-03-20,135.0
10171,Taiwan*,2020-02-19,23.0
10981,Taiwan*,2020-03-17,77.0
9949,Taiwan*,2020-02-08,17.0
10149,Taiwan*,2020-02-17,22.0
8741,Taiwan*,2020-01-25,3.0
10623,Taiwan*,2020-03-08,45.0
10443,Taiwan*,2020-02-28,34.0
9478,Taiwan*,2020-02-03,10.0
10621,Taiwan*,2020-03-06,45.0
10094,Taiwan*,2020-02-16,20.0
11868,Taiwan*,2020-03-29,298.0
10606,Taiwan*,2020-03-05,44.0
10622,Taiwan*,2020-03-07,45.0
6500,Tanzania,2020-03-15,0.0
6499,Tanzania,2020-03-14,0.0
6510,Tanzania,2020-03-13,0.0
8003,Tanzania,2020-03-16,1.0
6496,Tanzania,2020-03-11,0.0
6495,Tanzania,2020-03-10,0.0
6494,Tanzania,2020-03-09,0.0
8004,Tanzania,2020-03-17,1.0
6493,Tanzania,2020-03-08,0.0
6492,Tanzania,2020-03-07,0.0
6491,Tanzania,2020-03-06,0.0
8549,Tanzania,2020-03-18,3.0
6253,Tanzania,2020-02-12,0.0
6498,Tanzania,2020-03-12,0.0
9704,Tanzania,2020-03-27,13.0
9115,Tanzania,2020-03-21,6.0
9667,Tanzania,2020-03-23,12.0
10051,Tanzania,2020-03-31,19.0
9120,Tanzania,2020-03-19,6.0
9741,Tanzania,2020-03-26,13.0
9764,Tanzania,2020-03-28,14.0
6257,Tanzania,2020-02-16,0.0
9779,Tanzania,2020-03-29,14.0
9664,Tanzania,2020-03-22,12.0
9662,Tanzania,2020-03-24,12.0
9650,Tanzania,2020-03-25,12.0
6256,Tanzania,2020-02-15,0.0
9116,Tanzania,2020-03-20,6.0
10052,Tanzania,2020-03-30,19.0
6155,Tanzania,2020-02-09,0.0
6255,Tanzania,2020-02-14,0.0
6490,Tanzania,2020-03-05,0.0
6254,Tanzania,2020-02-13,0.0
6156,Tanzania,2020-02-10,0.0
6212,Tanzania,2020-02-27,0.0
6193,Tanzania,2020-01-23,0.0
6194,Tanzania,2020-01-24,0.0
6153,Tanzania,2020-02-07,0.0
6195,Tanzania,2020-01-25,0.0
6196,Tanzania,2020-01-26,0.0
6232,Tanzania,2020-02-19,0.0
6230,Tanzania,2020-03-04,0.0
6218,Tanzania,2020-03-03,0.0
6198,Tanzania,2020-01-28,0.0
6199,Tanzania,2020-01-29,0.0
6200,Tanzania,2020-01-30,0.0
6154,Tanzania,2020-02-08,0.0
6201,Tanzania,2020-01-31,0.0
6217,Tanzania,2020-02-20,0.0
6207,Tanzania,2020-02-22,0.0
6208,Tanzania,2020-02-23,0.0
6152,Tanzania,2020-02-06,0.0
6209,Tanzania,2020-02-24,0.0
10064,Tanzania,2020-04-02,20.0
6210,Tanzania,2020-02-25,0.0
10074,Tanzania,2020-04-01,20.0
6151,Tanzania,2020-02-05,0.0
6211,Tanzania,2020-02-26,0.0
6216,Tanzania,2020-03-02,0.0
6206,Tanzania,2020-02-21,0.0
6233,Tanzania,2020-02-17,0.0
6197,Tanzania,2020-01-27,0.0
6215,Tanzania,2020-03-01,0.0
6245,Tanzania,2020-02-18,0.0
10084,Tanzania,2020-04-03,20.0
10087,Tanzania,2020-04-04,20.0
6213,Tanzania,2020-02-28,0.0
6214,Tanzania,2020-02-29,0.0
6252,Tanzania,2020-02-11,0.0
6175,Tanzania,2020-02-03,0.0
6192,Tanzania,2020-01-22,0.0
6174,Tanzania,2020-02-04,0.0
6176,Tanzania,2020-02-02,0.0
6177,Tanzania,2020-02-01,0.0
9787,Thailand,2020-01-29,14.0
9790,Thailand,2020-01-28,14.0
12733,Thailand,2020-04-01,1771.0
10220,Thailand,2020-02-07,25.0
10456,Thailand,2020-02-22,35.0
9316,Thailand,2020-01-27,8.0
10457,Thailand,2020-02-21,35.0
10579,Thailand,2020-03-01,42.0
12434,Thailand,2020-03-24,827.0
10925,Thailand,2020-03-12,70.0
11823,Thailand,2020-03-19,272.0
10406,Thailand,2020-02-15,33.0
9785,Thailand,2020-01-30,14.0
11427,Thailand,2020-03-16,147.0
12715,Thailand,2020-03-31,1651.0
10407,Thailand,2020-02-11,33.0
12251,Thailand,2020-03-22,599.0
10816,Thailand,2020-03-11,59.0
12687,Thailand,2020-03-30,1524.0
10488,Thailand,2020-02-25,37.0
10225,Thailand,2020-02-06,25.0
10214,Thailand,2020-02-04,25.0
10019,Thailand,2020-02-01,19.0
9365,Thailand,2020-01-26,8.0
12054,Thailand,2020-03-21,411.0
10017,Thailand,2020-02-02,19.0
12532,Thailand,2020-03-26,1045.0
10646,Thailand,2020-03-05,47.0
10236,Thailand,2020-02-05,25.0
12648,Thailand,2020-03-29,1388.0
11541,Thailand,2020-03-17,177.0
12609,Thailand,2020-03-28,1245.0
10750,Thailand,2020-03-10,53.0
9008,Thailand,2020-01-24,5.0
10960,Thailand,2020-03-13,75.0
8284,Thailand,2020-01-22,2.0
10461,Thailand,2020-02-19,35.0
12777,Thailand,2020-04-04,2067.0
8537,Thailand,2020-01-23,3.0
10703,Thailand,2020-03-09,50.0
10390,Thailand,2020-02-09,32.0
11022,Thailand,2020-03-14,82.0
10462,Thailand,2020-02-18,35.0
10552,Thailand,2020-02-27,40.0
10553,Thailand,2020-02-26,40.0
10463,Thailand,2020-02-17,35.0
9158,Thailand,2020-01-25,7.0
10558,Thailand,2020-02-28,41.0
10398,Thailand,2020-02-10,32.0
12763,Thailand,2020-04-03,1978.0
10657,Thailand,2020-03-06,48.0
11665,Thailand,2020-03-18,212.0
10430,Thailand,2020-02-16,34.0
11923,Thailand,2020-03-20,322.0
10454,Thailand,2020-02-24,35.0
10402,Thailand,2020-02-12,33.0
10464,Thailand,2020-02-23,35.0
10459,Thailand,2020-02-20,35.0
10405,Thailand,2020-02-14,33.0
10404,Thailand,2020-02-13,33.0
10591,Thailand,2020-03-02,43.0
10024,Thailand,2020-01-31,19.0
10576,Thailand,2020-02-29,42.0
10590,Thailand,2020-03-03,43.0
12489,Thailand,2020-03-25,934.0
10589,Thailand,2020-03-04,43.0
12378,Thailand,2020-03-23,721.0
10394,Thailand,2020-02-08,32.0
10712,Thailand,2020-03-08,50.0
10711,Thailand,2020-03-07,50.0
12570,Thailand,2020-03-27,1136.0
10023,Thailand,2020-02-03,19.0
12748,Thailand,2020-04-02,1875.0
11266,Thailand,2020-03-15,114.0
6407,Timor-Leste,2020-02-15,0.0
6404,Timor-Leste,2020-02-12,0.0
6405,Timor-Leste,2020-02-13,0.0
6406,Timor-Leste,2020-02-14,0.0
6403,Timor-Leste,2020-02-11,0.0
6485,Timor-Leste,2020-02-06,0.0
6460,Timor-Leste,2020-03-05,0.0
6409,Timor-Leste,2020-02-17,0.0
6428,Timor-Leste,2020-02-29,0.0
6429,Timor-Leste,2020-03-02,0.0
6484,Timor-Leste,2020-02-08,0.0
6459,Timor-Leste,2020-03-04,0.0
6458,Timor-Leste,2020-03-03,0.0
6455,Timor-Leste,2020-03-01,0.0
6408,Timor-Leste,2020-02-16,0.0
6427,Timor-Leste,2020-02-09,0.0
6560,Timor-Leste,2020-01-31,0.0
6399,Timor-Leste,2020-02-28,0.0
8166,Timor-Leste,2020-04-01,1.0
8155,Timor-Leste,2020-03-22,1.0
8129,Timor-Leste,2020-03-27,1.0
8127,Timor-Leste,2020-03-26,1.0
8126,Timor-Leste,2020-03-25,1.0
8118,Timor-Leste,2020-03-24,1.0
8117,Timor-Leste,2020-03-23,1.0
8078,Timor-Leste,2020-04-02,1.0
8171,Timor-Leste,2020-03-31,1.0
7064,Timor-Leste,2020-03-08,0.0
8022,Timor-Leste,2020-04-03,1.0
6402,Timor-Leste,2020-02-10,0.0
8021,Timor-Leste,2020-04-04,1.0
8174,Timor-Leste,2020-03-29,1.0
6388,Timor-Leste,2020-02-18,0.0
6389,Timor-Leste,2020-02-19,0.0
6390,Timor-Leste,2020-02-20,0.0
6391,Timor-Leste,2020-02-21,0.0
6392,Timor-Leste,2020-02-22,0.0
6393,Timor-Leste,2020-02-23,0.0
6394,Timor-Leste,2020-02-24,0.0
6395,Timor-Leste,2020-02-25,0.0
6396,Timor-Leste,2020-02-26,0.0
6397,Timor-Leste,2020-02-27,0.0
7042,Timor-Leste,2020-03-07,0.0
8173,Timor-Leste,2020-03-30,1.0
7310,Timor-Leste,2020-03-21,0.0
7319,Timor-Leste,2020-03-12,0.0
6562,Timor-Leste,2020-02-02,0.0
6563,Timor-Leste,2020-02-03,0.0
6564,Timor-Leste,2020-02-04,0.0
6566,Timor-Leste,2020-01-25,0.0
6595,Timor-Leste,2020-03-06,0.0
8176,Timor-Leste,2020-03-28,1.0
7324,Timor-Leste,2020-03-17,0.0
7322,Timor-Leste,2020-03-09,0.0
7321,Timor-Leste,2020-03-10,0.0
7320,Timor-Leste,2020-03-11,0.0
7318,Timor-Leste,2020-03-13,0.0
7317,Timor-Leste,2020-03-14,0.0
7316,Timor-Leste,2020-03-15,0.0
7315,Timor-Leste,2020-03-16,0.0
7314,Timor-Leste,2020-03-18,0.0
7312,Timor-Leste,2020-03-19,0.0
7311,Timor-Leste,2020-03-20,0.0
6561,Timor-Leste,2020-02-01,0.0
6559,Timor-Leste,2020-01-30,0.0
6565,Timor-Leste,2020-02-05,0.0
6554,Timor-Leste,2020-01-24,0.0
6557,Timor-Leste,2020-01-28,0.0
6552,Timor-Leste,2020-01-23,0.0
6556,Timor-Leste,2020-01-27,0.0
6551,Timor-Leste,2020-01-22,0.0
6555,Timor-Leste,2020-01-26,0.0
6539,Timor-Leste,2020-02-07,0.0
6558,Timor-Leste,2020-01-29,0.0
7142,Togo,2020-01-26,0.0
7134,Togo,2020-02-03,0.0
7199,Togo,2020-02-18,0.0
7133,Togo,2020-02-04,0.0
7171,Togo,2020-02-17,0.0
7131,Togo,2020-02-26,0.0
7153,Togo,2020-02-12,0.0
8159,Togo,2020-03-07,1.0
7154,Togo,2020-02-13,0.0
8010,Togo,2020-03-06,1.0
7253,Togo,2020-03-01,0.0
7170,Togo,2020-02-16,0.0
7169,Togo,2020-02-15,0.0
7132,Togo,2020-02-27,0.0
7135,Togo,2020-02-02,0.0
7244,Togo,2020-02-06,0.0
7245,Togo,2020-02-07,0.0
9999,Togo,2020-03-23,18.0
7226,Togo,2020-02-10,0.0
7141,Togo,2020-01-27,0.0
7140,Togo,2020-01-28,0.0
7227,Togo,2020-02-09,0.0
7139,Togo,2020-01-29,0.0
7230,Togo,2020-02-19,0.0
7130,Togo,2020-02-25,0.0
7231,Togo,2020-02-20,0.0
7219,Togo,2020-02-11,0.0
10350,Togo,2020-03-30,30.0
7138,Togo,2020-01-30,0.0
7200,Togo,2020-02-29,0.0
7137,Togo,2020-01-31,0.0
7136,Togo,2020-02-01,0.0
7242,Togo,2020-02-05,0.0
10557,Togo,2020-04-04,41.0
7246,Togo,2020-02-08,0.0
7127,Togo,2020-02-24,0.0
7611,Togo,2020-03-16,1.0
7280,Togo,2020-03-04,0.0
9867,Togo,2020-03-21,16.0
7103,Togo,2020-01-25,0.0
7596,Togo,2020-03-10,1.0
7599,Togo,2020-03-11,1.0
7600,Togo,2020-03-12,1.0
7609,Togo,2020-03-18,1.0
7610,Togo,2020-03-17,1.0
7615,Togo,2020-03-19,1.0
10484,Togo,2020-04-01,36.0
7614,Togo,2020-03-13,1.0
7096,Togo,2020-02-22,0.0
7613,Togo,2020-03-14,1.0
9398,Togo,2020-03-20,9.0
7612,Togo,2020-03-15,1.0
7095,Togo,2020-02-21,0.0
9868,Togo,2020-03-22,16.0
10537,Togo,2020-04-03,40.0
7104,Togo,2020-01-24,0.0
7591,Togo,2020-03-08,1.0
10168,Togo,2020-03-26,23.0
10169,Togo,2020-03-25,23.0
7123,Togo,2020-02-23,0.0
10518,Togo,2020-04-02,39.0
10442,Togo,2020-03-31,34.0
7349,Togo,2020-03-03,0.0
7350,Togo,2020-03-02,0.0
7351,Togo,2020-03-05,0.0
7118,Togo,2020-02-28,0.0
10066,Togo,2020-03-24,20.0
10230,Togo,2020-03-27,25.0
7106,Togo,2020-01-22,0.0
7105,Togo,2020-01-23,0.0
10229,Togo,2020-03-28,25.0
10227,Togo,2020-03-29,25.0
7592,Togo,2020-03-09,1.0
7155,Togo,2020-02-14,0.0
11153,Trinidad and Tobago,2020-04-03,98.0
7198,Trinidad and Tobago,2020-02-18,0.0
7203,Trinidad and Tobago,2020-02-04,0.0
7175,Trinidad and Tobago,2020-02-17,0.0
7174,Trinidad and Tobago,2020-02-16,0.0
7172,Trinidad and Tobago,2020-02-10,0.0
