,i,Country_Region,Date,ConfirmedCases,Population Density (per sq. km),HDI,Testing By Date,Total Testing
11758,13122,Switzerland,2020-03-28,14076,215.5213784,0.944,,4000
11759,13126,Switzerland,2020-03-29,14829,215.5213784,0.944,,4000
11760,13132,Switzerland,2020-03-30,15922,215.5213784,0.944,,4000
11761,13135,Switzerland,2020-03-31,16605,215.5213784,0.944,,4000
11762,13142,Switzerland,2020-04-01,17768,215.5213784,0.944,,4000
11763,13147,Switzerland,2020-04-02,18827,215.5213784,0.944,,4000
11764,13149,Switzerland,2020-04-03,19606,215.5213784,0.944,,4000
11765,13156,Switzerland,2020-04-04,20505,215.5213784,0.944,,4000
11766,6303,Syria,2020-01-22,0,92.06710777,0.536,,
11767,6304,Syria,2020-01-23,0,92.06710777,0.536,,
11768,6305,Syria,2020-01-24,0,92.06710777,0.536,,
11769,6306,Syria,2020-01-25,0,92.06710777,0.536,,
11770,6307,Syria,2020-01-26,0,92.06710777,0.536,,
11771,6308,Syria,2020-01-27,0,92.06710777,0.536,,
11772,6309,Syria,2020-01-28,0,92.06710777,0.536,,
11773,6310,Syria,2020-01-29,0,92.06710777,0.536,,
11774,6311,Syria,2020-01-30,0,92.06710777,0.536,,
11775,6312,Syria,2020-01-31,0,92.06710777,0.536,,
11776,6313,Syria,2020-02-01,0,92.06710777,0.536,,
11777,6289,Syria,2020-02-02,0,92.06710777,0.536,,
11778,6301,Syria,2020-02-03,0,92.06710777,0.536,,
11779,6288,Syria,2020-02-04,0,92.06710777,0.536,,
11780,6273,Syria,2020-02-05,0,92.06710777,0.536,,
11781,6262,Syria,2020-02-06,0,92.06710777,0.536,,
11782,6263,Syria,2020-02-07,0,92.06710777,0.536,,
11783,6264,Syria,2020-02-08,0,92.06710777,0.536,,
11784,6265,Syria,2020-02-09,0,92.06710777,0.536,,
11785,6266,Syria,2020-02-10,0,92.06710777,0.536,,
11786,6267,Syria,2020-02-11,0,92.06710777,0.536,,
11787,6268,Syria,2020-02-12,0,92.06710777,0.536,,
11788,6269,Syria,2020-02-13,0,92.06710777,0.536,,
11789,6270,Syria,2020-02-14,0,92.06710777,0.536,,
11790,6271,Syria,2020-02-15,0,92.06710777,0.536,,
11791,6272,Syria,2020-02-16,0,92.06710777,0.536,,
11792,6274,Syria,2020-02-17,0,92.06710777,0.536,,
11793,6286,Syria,2020-02-18,0,92.06710777,0.536,,
11794,6275,Syria,2020-02-19,0,92.06710777,0.536,,
11795,6276,Syria,2020-02-20,0,92.06710777,0.536,,
11796,6277,Syria,2020-02-21,0,92.06710777,0.536,,
11797,6278,Syria,2020-02-22,0,92.06710777,0.536,,
11798,6279,Syria,2020-02-23,0,92.06710777,0.536,,
11799,6280,Syria,2020-02-24,0,92.06710777,0.536,,
11800,6353,Syria,2020-02-25,0,92.06710777,0.536,,
11801,6354,Syria,2020-02-26,0,92.06710777,0.536,,
11802,6355,Syria,2020-02-27,0,92.06710777,0.536,,
11803,6356,Syria,2020-02-28,0,92.06710777,0.536,,
11804,6358,Syria,2020-02-29,0,92.06710777,0.536,,
11805,6370,Syria,2020-03-01,0,92.06710777,0.536,,
11806,6359,Syria,2020-03-02,0,92.06710777,0.536,,
11807,6360,Syria,2020-03-03,0,92.06710777,0.536,,
11808,6361,Syria,2020-03-04,0,92.06710777,0.536,,
11809,6362,Syria,2020-03-05,0,92.06710777,0.536,,
11810,6363,Syria,2020-03-06,0,92.06710777,0.536,,
11811,6364,Syria,2020-03-07,0,92.06710777,0.536,,
11812,6365,Syria,2020-03-08,0,92.06710777,0.536,,
11813,6366,Syria,2020-03-09,0,92.06710777,0.536,,
11814,6367,Syria,2020-03-10,0,92.06710777,0.536,,
11815,6368,Syria,2020-03-11,0,92.06710777,0.536,,
11816,6369,Syria,2020-03-12,0,92.06710777,0.536,,
11817,6345,Syria,2020-03-13,0,92.06710777,0.536,,
11818,6357,Syria,2020-03-14,0,92.06710777,0.536,,
11819,6344,Syria,2020-03-15,0,92.06710777,0.536,,
11820,6329,Syria,2020-03-16,0,92.06710777,0.536,,
11821,6318,Syria,2020-03-17,0,92.06710777,0.536,,
11822,6319,Syria,2020-03-18,0,92.06710777,0.536,,
11823,6320,Syria,2020-03-19,0,92.06710777,0.536,,
11824,6321,Syria,2020-03-20,0,92.06710777,0.536,,
11825,6322,Syria,2020-03-21,0,92.06710777,0.536,,
11826,8168,Syria,2020-03-22,1,92.06710777,0.536,,
11827,8169,Syria,2020-03-23,1,92.06710777,0.536,,
11828,8114,Syria,2020-03-24,1,92.06710777,0.536,,
11829,8948,Syria,2020-03-25,5,92.06710777,0.536,,
11830,8943,Syria,2020-03-26,5,92.06710777,0.536,,
11831,8944,Syria,2020-03-27,5,92.06710777,0.536,,
11832,8927,Syria,2020-03-28,5,92.06710777,0.536,,
11833,9385,Syria,2020-03-29,9,92.06710777,0.536,,
11834,9479,Syria,2020-03-30,10,92.06710777,0.536,,
11835,9480,Syria,2020-03-31,10,92.06710777,0.536,,
11836,9488,Syria,2020-04-01,10,92.06710777,0.536,,
11837,9903,Syria,2020-04-02,16,92.06710777,0.536,,
11838,9902,Syria,2020-04-03,16,92.06710777,0.536,,
11839,9901,Syria,2020-04-04,16,92.06710777,0.536,,
11840,8074,Taiwan*,2020-01-22,1,,,,21376
11841,8073,Taiwan*,2020-01-23,1,,,,21376
11842,8740,Taiwan*,2020-01-24,3,,,,21376
11843,8741,Taiwan*,2020-01-25,3,,,,21376
11844,8779,Taiwan*,2020-01-26,4,,,,21376
11845,8899,Taiwan*,2020-01-27,5,,,,21376
11846,9301,Taiwan*,2020-01-28,8,,,,21376
11847,9323,Taiwan*,2020-01-29,8,,,,21376
11848,9369,Taiwan*,2020-01-30,9,,,,21376
11849,9487,Taiwan*,2020-01-31,10,,,,21376
11850,9483,Taiwan*,2020-02-01,10,,,,21376
11851,9482,Taiwan*,2020-02-02,10,,,,21376
11852,9478,Taiwan*,2020-02-03,10,,,,21376
11853,9559,Taiwan*,2020-02-04,11,,,,21376
11854,9560,Taiwan*,2020-02-05,11,,,,21376
11855,9898,Taiwan*,2020-02-06,16,,,,21376
11856,9897,Taiwan*,2020-02-07,16,,,,21376
11857,9949,Taiwan*,2020-02-08,17,,,,21376
11858,10013,Taiwan*,2020-02-09,18,,,,21376
11859,9984,Taiwan*,2020-02-10,18,,,,21376
11860,9988,Taiwan*,2020-02-11,18,,,,21376
11861,9987,Taiwan*,2020-02-12,18,,,,21376
11862,9985,Taiwan*,2020-02-13,18,,,,21376
11863,9970,Taiwan*,2020-02-14,18,,,,21376
11864,9993,Taiwan*,2020-02-15,18,,,,21376
11865,10094,Taiwan*,2020-02-16,20,,,,21376
11866,10149,Taiwan*,2020-02-17,22,,,,21376
11867,10147,Taiwan*,2020-02-18,22,,,,21376
11868,10171,Taiwan*,2020-02-19,23,,,,21376
11869,10207,Taiwan*,2020-02-20,24,,,,21376
11870,10239,Taiwan*,2020-02-21,26,,,,21376
11871,10246,Taiwan*,2020-02-22,26,,,,21376
11872,10306,Taiwan*,2020-02-23,28,,,,21376
11873,10345,Taiwan*,2020-02-24,30,,,,21376
11874,10373,Taiwan*,2020-02-25,31,,,,21376
11875,10388,Taiwan*,2020-02-26,32,,,,21376
11876,10386,Taiwan*,2020-02-27,32,,,,21376
11877,10443,Taiwan*,2020-02-28,34,,,,21376
11878,10519,Taiwan*,2020-02-29,39,,,,21376
11879,10549,Taiwan*,2020-03-01,40,,,,21376
11880,10567,Taiwan*,2020-03-02,41,,,,21376
11881,10575,Taiwan*,2020-03-03,42,,,,21376
11882,10577,Taiwan*,2020-03-04,42,,,,21376
11883,10606,Taiwan*,2020-03-05,44,,,,21376
11884,10621,Taiwan*,2020-03-06,45,,,,21376
11885,10622,Taiwan*,2020-03-07,45,,,,21376
11886,10623,Taiwan*,2020-03-08,45,,,,21376
11887,10624,Taiwan*,2020-03-09,45,,,,21376
11888,10644,Taiwan*,2020-03-10,47,,,,21376
11889,10666,Taiwan*,2020-03-11,48,,,,21376
11890,10684,Taiwan*,2020-03-12,49,,,,21376
11891,10705,Taiwan*,2020-03-13,50,,,,21376
11892,10748,Taiwan*,2020-03-14,53,,,,21376
11893,10818,Taiwan*,2020-03-15,59,,,,21376
11894,10900,Taiwan*,2020-03-16,67,,,,21376
11895,10981,Taiwan*,2020-03-17,77,,,,21376
11896,11167,Taiwan*,2020-03-18,100,,,,21376
11897,11215,Taiwan*,2020-03-19,108,,,,21376
11898,11371,Taiwan*,2020-03-20,135,,,,21376
11899,11455,Taiwan*,2020-03-21,153,,,,21376
11900,11508,Taiwan*,2020-03-22,169,,,,21376
11901,11597,Taiwan*,2020-03-23,195,,,,21376
11902,11676,Taiwan*,2020-03-24,215,,,,21376
11903,11731,Taiwan*,2020-03-25,235,,,,21376
11904,11777,Taiwan*,2020-03-26,252,,,,21376
11905,11817,Taiwan*,2020-03-27,267,,,,21376
11906,11848,Taiwan*,2020-03-28,283,,,,21376
11907,11868,Taiwan*,2020-03-29,298,,,,21376
11908,11892,Taiwan*,2020-03-30,306,,,,21376
11909,11924,Taiwan*,2020-03-31,322,,,,21376
11910,11929,Taiwan*,2020-04-01,329,,,,21376
11911,11953,Taiwan*,2020-04-02,339,,,,21376
11912,11967,Taiwan*,2020-04-03,348,,,,21376
11913,11975,Taiwan*,2020-04-04,355,,,,21376
11914,6192,Tanzania,2020-01-22,0,63.5790788,0.538,,
11915,6193,Tanzania,2020-01-23,0,63.5790788,0.538,,
11916,6194,Tanzania,2020-01-24,0,63.5790788,0.538,,
11917,6195,Tanzania,2020-01-25,0,63.5790788,0.538,,
11918,6196,Tanzania,2020-01-26,0,63.5790788,0.538,,
11919,6197,Tanzania,2020-01-27,0,63.5790788,0.538,,
11920,6198,Tanzania,2020-01-28,0,63.5790788,0.538,,
11921,6199,Tanzania,2020-01-29,0,63.5790788,0.538,,
11922,6200,Tanzania,2020-01-30,0,63.5790788,0.538,,
11923,6201,Tanzania,2020-01-31,0,63.5790788,0.538,,
11924,6177,Tanzania,2020-02-01,0,63.5790788,0.538,,
11925,6176,Tanzania,2020-02-02,0,63.5790788,0.538,,
11926,6175,Tanzania,2020-02-03,0,63.5790788,0.538,,
11927,6174,Tanzania,2020-02-04,0,63.5790788,0.538,,
11928,6151,Tanzania,2020-02-05,0,63.5790788,0.538,,
11929,6152,Tanzania,2020-02-06,0,63.5790788,0.538,,
11930,6153,Tanzania,2020-02-07,0,63.5790788,0.538,,
11931,6154,Tanzania,2020-02-08,0,63.5790788,0.538,,
11932,6155,Tanzania,2020-02-09,0,63.5790788,0.538,,
11933,6156,Tanzania,2020-02-10,0,63.5790788,0.538,,
11934,6252,Tanzania,2020-02-11,0,63.5790788,0.538,,
11935,6253,Tanzania,2020-02-12,0,63.5790788,0.538,,
11936,6254,Tanzania,2020-02-13,0,63.5790788,0.538,,
11937,6255,Tanzania,2020-02-14,0,63.5790788,0.538,,
11938,6256,Tanzania,2020-02-15,0,63.5790788,0.538,,
11939,6257,Tanzania,2020-02-16,0,63.5790788,0.538,,
11940,6233,Tanzania,2020-02-17,0,63.5790788,0.538,,
11941,6245,Tanzania,2020-02-18,0,63.5790788,0.538,,
11942,6232,Tanzania,2020-02-19,0,63.5790788,0.538,,
11943,6217,Tanzania,2020-02-20,0,63.5790788,0.538,,
11944,6206,Tanzania,2020-02-21,0,63.5790788,0.538,,
11945,6207,Tanzania,2020-02-22,0,63.5790788,0.538,,
11946,6208,Tanzania,2020-02-23,0,63.5790788,0.538,,
11947,6209,Tanzania,2020-02-24,0,63.5790788,0.538,,
11948,6210,Tanzania,2020-02-25,0,63.5790788,0.538,,
11949,6211,Tanzania,2020-02-26,0,63.5790788,0.538,,
11950,6212,Tanzania,2020-02-27,0,63.5790788,0.538,,
11951,6213,Tanzania,2020-02-28,0,63.5790788,0.538,,
11952,6214,Tanzania,2020-02-29,0,63.5790788,0.538,,
11953,6215,Tanzania,2020-03-01,0,63.5790788,0.538,,
11954,6216,Tanzania,2020-03-02,0,63.5790788,0.538,,
11955,6218,Tanzania,2020-03-03,0,63.5790788,0.538,,
11956,6230,Tanzania,2020-03-04,0,63.5790788,0.538,,
11957,6490,Tanzania,2020-03-05,0,63.5790788,0.538,,
11958,6491,Tanzania,2020-03-06,0,63.5790788,0.538,,
11959,6492,Tanzania,2020-03-07,0,63.5790788,0.538,,
11960,6493,Tanzania,2020-03-08,0,63.5790788,0.538,,
11961,6494,Tanzania,2020-03-09,0,63.5790788,0.538,,
11962,6495,Tanzania,2020-03-10,0,63.5790788,0.538,,
11963,6496,Tanzania,2020-03-11,0,63.5790788,0.538,,
11964,6498,Tanzania,2020-03-12,0,63.5790788,0.538,,
11965,6510,Tanzania,2020-03-13,0,63.5790788,0.538,,
11966,6499,Tanzania,2020-03-14,0,63.5790788,0.538,,
11967,6500,Tanzania,2020-03-15,0,63.5790788,0.538,,
11968,8003,Tanzania,2020-03-16,1,63.5790788,0.538,,
11969,8004,Tanzania,2020-03-17,1,63.5790788,0.538,,
11970,8549,Tanzania,2020-03-18,3,63.5790788,0.538,,
11971,9120,Tanzania,2020-03-19,6,63.5790788,0.538,,
11972,9116,Tanzania,2020-03-20,6,63.5790788,0.538,,
11973,9115,Tanzania,2020-03-21,6,63.5790788,0.538,,
11974,9664,Tanzania,2020-03-22,12,63.5790788,0.538,,
11975,9667,Tanzania,2020-03-23,12,63.5790788,0.538,,
11976,9662,Tanzania,2020-03-24,12,63.5790788,0.538,,
11977,9650,Tanzania,2020-03-25,12,63.5790788,0.538,,
11978,9741,Tanzania,2020-03-26,13,63.5790788,0.538,,
11979,9704,Tanzania,2020-03-27,13,63.5790788,0.538,,
11980,9764,Tanzania,2020-03-28,14,63.5790788,0.538,,
11981,9779,Tanzania,2020-03-29,14,63.5790788,0.538,,
11982,10052,Tanzania,2020-03-30,19,63.5790788,0.538,,
11983,10051,Tanzania,2020-03-31,19,63.5790788,0.538,,
11984,10074,Tanzania,2020-04-01,20,63.5790788,0.538,,
11985,10064,Tanzania,2020-04-02,20,63.5790788,0.538,,
11986,10084,Tanzania,2020-04-03,20,63.5790788,0.538,,
11987,10087,Tanzania,2020-04-04,20,63.5790788,0.538,,
11988,8284,Thailand,2020-01-22,2,135.8972068,0.755,,7084
11989,8537,Thailand,2020-01-23,3,135.8972068,0.755,,7084
11990,9008,Thailand,2020-01-24,5,135.8972068,0.755,,7084
11991,9158,Thailand,2020-01-25,7,135.8972068,0.755,,7084
11992,9365,Thailand,2020-01-26,8,135.8972068,0.755,,7084
11993,9316,Thailand,2020-01-27,8,135.8972068,0.755,,7084
11994,9790,Thailand,2020-01-28,14,135.8972068,0.755,,7084
11995,9787,Thailand,2020-01-29,14,135.8972068,0.755,,7084
11996,9785,Thailand,2020-01-30,14,135.8972068,0.755,,7084
11997,10024,Thailand,2020-01-31,19,135.8972068,0.755,,7084
11998,10019,Thailand,2020-02-01,19,135.8972068,0.755,,7084
11999,10017,Thailand,2020-02-02,19,135.8972068,0.755,,7084
12000,10023,Thailand,2020-02-03,19,135.8972068,0.755,,7084
12001,10214,Thailand,2020-02-04,25,135.8972068,0.755,,7084
12002,10236,Thailand,2020-02-05,25,135.8972068,0.755,,7084
12003,10225,Thailand,2020-02-06,25,135.8972068,0.755,,7084
12004,10220,Thailand,2020-02-07,25,135.8972068,0.755,,7084
12005,10394,Thailand,2020-02-08,32,135.8972068,0.755,,7084
12006,10390,Thailand,2020-02-09,32,135.8972068,0.755,,7084
12007,10398,Thailand,2020-02-10,32,135.8972068,0.755,,7084
12008,10407,Thailand,2020-02-11,33,135.8972068,0.755,,7084
12009,10402,Thailand,2020-02-12,33,135.8972068,0.755,,7084
12010,10404,Thailand,2020-02-13,33,135.8972068,0.755,,7084
12011,10405,Thailand,2020-02-14,33,135.8972068,0.755,,7084
12012,10406,Thailand,2020-02-15,33,135.8972068,0.755,,7084
12013,10430,Thailand,2020-02-16,34,135.8972068,0.755,,7084
12014,10463,Thailand,2020-02-17,35,135.8972068,0.755,,7084
12015,10462,Thailand,2020-02-18,35,135.8972068,0.755,,7084
12016,10461,Thailand,2020-02-19,35,135.8972068,0.755,,7084
12017,10459,Thailand,2020-02-20,35,135.8972068,0.755,,7084
12018,10457,Thailand,2020-02-21,35,135.8972068,0.755,,7084
12019,10456,Thailand,2020-02-22,35,135.8972068,0.755,,7084
12020,10464,Thailand,2020-02-23,35,135.8972068,0.755,,7084
12021,10454,Thailand,2020-02-24,35,135.8972068,0.755,,7084
12022,10488,Thailand,2020-02-25,37,135.8972068,0.755,,7084
12023,10553,Thailand,2020-02-26,40,135.8972068,0.755,,7084
12024,10552,Thailand,2020-02-27,40,135.8972068,0.755,,7084
12025,10558,Thailand,2020-02-28,41,135.8972068,0.755,,7084
12026,10576,Thailand,2020-02-29,42,135.8972068,0.755,,7084
12027,10579,Thailand,2020-03-01,42,135.8972068,0.755,,7084
12028,10591,Thailand,2020-03-02,43,135.8972068,0.755,,7084
12029,10590,Thailand,2020-03-03,43,135.8972068,0.755,2082,7084
12030,10589,Thailand,2020-03-04,43,135.8972068,0.755,2280,7084
12031,10646,Thailand,2020-03-05,47,135.8972068,0.755,2367,7084
12032,10657,Thailand,2020-03-06,48,135.8972068,0.755,2459,7084
12033,10711,Thailand,2020-03-07,50,135.8972068,0.755,2603,7084
12034,10712,Thailand,2020-03-08,50,135.8972068,0.755,2691,7084
12035,10703,Thailand,2020-03-09,50,135.8972068,0.755,2823,7084
12036,10750,Thailand,2020-03-10,53,135.8972068,0.755,2927,7084
12037,10816,Thailand,2020-03-11,59,135.8972068,0.755,3549,7084
12038,10925,Thailand,2020-03-12,70,135.8972068,0.755,3560,7084
12039,10960,Thailand,2020-03-13,75,135.8972068,0.755,3972,7084
12040,11022,Thailand,2020-03-14,82,135.8972068,0.755,3972,7084
12041,11266,Thailand,2020-03-15,114,135.8972068,0.755,4156,7084
12042,11427,Thailand,2020-03-16,147,135.8972068,0.755,4825,7084
12043,11541,Thailand,2020-03-17,177,135.8972068,0.755,4825,7084
12044,11665,Thailand,2020-03-18,212,135.8972068,0.755,5264,7084
12045,11823,Thailand,2020-03-19,272,135.8972068,0.755,5620,7084
12046,11923,Thailand,2020-03-20,322,135.8972068,0.755,6165,7084
12047,12054,Thailand,2020-03-21,411,135.8972068,0.755,6577,7084
12048,12251,Thailand,2020-03-22,599,135.8972068,0.755,7039,7084
12049,12378,Thailand,2020-03-23,721,135.8972068,0.755,7682,7084
12050,12434,Thailand,2020-03-24,827,135.8972068,0.755,8273,7084
12051,12489,Thailand,2020-03-25,934,135.8972068,0.755,8737,7084
12052,12532,Thailand,2020-03-26,1045,135.8972068,0.755,9451,7084
12053,12570,Thailand,2020-03-27,1136,135.8972068,0.755,9754,7084
12054,12609,Thailand,2020-03-28,1245,135.8972068,0.755,10467,7084
12055,12648,Thailand,2020-03-29,1388,135.8972068,0.755,10818,7084
12056,12687,Thailand,2020-03-30,1524,135.8972068,0.755,11339,7084
12057,12715,Thailand,2020-03-31,1651,135.8972068,0.755,12504,7084
12058,12733,Thailand,2020-04-01,1771,135.8972068,0.755,,7084
12059,12748,Thailand,2020-04-02,1875,135.8972068,0.755,,7084
12060,12763,Thailand,2020-04-03,1978,135.8972068,0.755,,7084
12061,12777,Thailand,2020-04-04,2067,135.8972068,0.755,,7084
12062,6551,Timor-Leste,2020-01-22,0,85.27047747,0.625,,
12063,6552,Timor-Leste,2020-01-23,0,85.27047747,0.625,,
12064,6554,Timor-Leste,2020-01-24,0,85.27047747,0.625,,
12065,6566,Timor-Leste,2020-01-25,0,85.27047747,0.625,,
12066,6555,Timor-Leste,2020-01-26,0,85.27047747,0.625,,
12067,6556,Timor-Leste,2020-01-27,0,85.27047747,0.625,,
12068,6557,Timor-Leste,2020-01-28,0,85.27047747,0.625,,
12069,6558,Timor-Leste,2020-01-29,0,85.27047747,0.625,,
12070,6559,Timor-Leste,2020-01-30,0,85.27047747,0.625,,
12071,6560,Timor-Leste,2020-01-31,0,85.27047747,0.625,,
12072,6561,Timor-Leste,2020-02-01,0,85.27047747,0.625,,
12073,6562,Timor-Leste,2020-02-02,0,85.27047747,0.625,,
12074,6563,Timor-Leste,2020-02-03,0,85.27047747,0.625,,
12075,6564,Timor-Leste,2020-02-04,0,85.27047747,0.625,,
12076,6565,Timor-Leste,2020-02-05,0,85.27047747,0.625,,
12077,6485,Timor-Leste,2020-02-06,0,85.27047747,0.625,,
12078,6539,Timor-Leste,2020-02-07,0,85.27047747,0.625,,
12079,6484,Timor-Leste,2020-02-08,0,85.27047747,0.625,,
12080,6427,Timor-Leste,2020-02-09,0,85.27047747,0.625,,
12081,6402,Timor-Leste,2020-02-10,0,85.27047747,0.625,,
12082,6403,Timor-Leste,2020-02-11,0,85.27047747,0.625,,
12083,6404,Timor-Leste,2020-02-12,0,85.27047747,0.625,,
12084,6405,Timor-Leste,2020-02-13,0,85.27047747,0.625,,
12085,6406,Timor-Leste,2020-02-14,0,85.27047747,0.625,,
12086,6407,Timor-Leste,2020-02-15,0,85.27047747,0.625,,
12087,6408,Timor-Leste,2020-02-16,0,85.27047747,0.625,,
12088,6409,Timor-Leste,2020-02-17,0,85.27047747,0.625,,
12089,6388,Timor-Leste,2020-02-18,0,85.27047747,0.625,,
12090,6389,Timor-Leste,2020-02-19,0,85.27047747,0.625,,
12091,6390,Timor-Leste,2020-02-20,0,85.27047747,0.625,,
12092,6391,Timor-Leste,2020-02-21,0,85.27047747,0.625,,
12093,6392,Timor-Leste,2020-02-22,0,85.27047747,0.625,,
12094,6393,Timor-Leste,2020-02-23,0,85.27047747,0.625,,
12095,6394,Timor-Leste,2020-02-24,0,85.27047747,0.625,,
12096,6395,Timor-Leste,2020-02-25,0,85.27047747,0.625,,
12097,6396,Timor-Leste,2020-02-26,0,85.27047747,0.625,,
12098,6397,Timor-Leste,2020-02-27,0,85.27047747,0.625,,
12099,6399,Timor-Leste,2020-02-28,0,85.27047747,0.625,,
12100,6428,Timor-Leste,2020-02-29,0,85.27047747,0.625,,
12101,6455,Timor-Leste,2020-03-01,0,85.27047747,0.625,,
12102,6429,Timor-Leste,2020-03-02,0,85.27047747,0.625,,
12103,6458,Timor-Leste,2020-03-03,0,85.27047747,0.625,,
12104,6459,Timor-Leste,2020-03-04,0,85.27047747,0.625,,
12105,6460,Timor-Leste,2020-03-05,0,85.27047747,0.625,,
12106,6595,Timor-Leste,2020-03-06,0,85.27047747,0.625,,
12107,7042,Timor-Leste,2020-03-07,0,85.27047747,0.625,,
12108,7064,Timor-Leste,2020-03-08,0,85.27047747,0.625,,
12109,7322,Timor-Leste,2020-03-09,0,85.27047747,0.625,,
12110,7321,Timor-Leste,2020-03-10,0,85.27047747,0.625,,
12111,7320,Timor-Leste,2020-03-11,0,85.27047747,0.625,,
12112,7319,Timor-Leste,2020-03-12,0,85.27047747,0.625,,
12113,7318,Timor-Leste,2020-03-13,0,85.27047747,0.625,,
12114,7317,Timor-Leste,2020-03-14,0,85.27047747,0.625,,
12115,7316,Timor-Leste,2020-03-15,0,85.27047747,0.625,,
12116,7315,Timor-Leste,2020-03-16,0,85.27047747,0.625,,
12117,7324,Timor-Leste,2020-03-17,0,85.27047747,0.625,,
12118,7314,Timor-Leste,2020-03-18,0,85.27047747,0.625,,
12119,7312,Timor-Leste,2020-03-19,0,85.27047747,0.625,,
12120,7311,Timor-Leste,2020-03-20,0,85.27047747,0.625,,
12121,7310,Timor-Leste,2020-03-21,0,85.27047747,0.625,,
12122,8155,Timor-Leste,2020-03-22,1,85.27047747,0.625,,
12123,8117,Timor-Leste,2020-03-23,1,85.27047747,0.625,,
12124,8118,Timor-Leste,2020-03-24,1,85.27047747,0.625,,
12125,8126,Timor-Leste,2020-03-25,1,85.27047747,0.625,,
12126,8127,Timor-Leste,2020-03-26,1,85.27047747,0.625,,
12127,8129,Timor-Leste,2020-03-27,1,85.27047747,0.625,,
12128,8176,Timor-Leste,2020-03-28,1,85.27047747,0.625,,
12129,8174,Timor-Leste,2020-03-29,1,85.27047747,0.625,,
12130,8173,Timor-Leste,2020-03-30,1,85.27047747,0.625,,
12131,8171,Timor-Leste,2020-03-31,1,85.27047747,0.625,,
12132,8166,Timor-Leste,2020-04-01,1,85.27047747,0.625,,
12133,8078,Timor-Leste,2020-04-02,1,85.27047747,0.625,,
12134,8022,Timor-Leste,2020-04-03,1,85.27047747,0.625,,
12135,8021,Timor-Leste,2020-04-04,1,85.27047747,0.625,,
12136,7106,Togo,2020-01-22,0,145.0467733,0.503,,
12137,7105,Togo,2020-01-23,0,145.0467733,0.503,,
12138,7104,Togo,2020-01-24,0,145.0467733,0.503,,
12139,7103,Togo,2020-01-25,0,145.0467733,0.503,,
12140,7142,Togo,2020-01-26,0,145.0467733,0.503,,
12141,7141,Togo,2020-01-27,0,145.0467733,0.503,,
12142,7140,Togo,2020-01-28,0,145.0467733,0.503,,
12143,7139,Togo,2020-01-29,0,145.0467733,0.503,,
12144,7138,Togo,2020-01-30,0,145.0467733,0.503,,
12145,7137,Togo,2020-01-31,0,145.0467733,0.503,,
12146,7136,Togo,2020-02-01,0,145.0467733,0.503,,
12147,7135,Togo,2020-02-02,0,145.0467733,0.503,,
12148,7134,Togo,2020-02-03,0,145.0467733,0.503,,
12149,7133,Togo,2020-02-04,0,145.0467733,0.503,,
12150,7242,Togo,2020-02-05,0,145.0467733,0.503,,
12151,7244,Togo,2020-02-06,0,145.0467733,0.503,,
12152,7245,Togo,2020-02-07,0,145.0467733,0.503,,
12153,7246,Togo,2020-02-08,0,145.0467733,0.503,,
12154,7227,Togo,2020-02-09,0,145.0467733,0.503,,
12155,7226,Togo,2020-02-10,0,145.0467733,0.503,,
12156,7219,Togo,2020-02-11,0,145.0467733,0.503,,
12157,7153,Togo,2020-02-12,0,145.0467733,0.503,,
12158,7154,Togo,2020-02-13,0,145.0467733,0.503,,
12159,7155,Togo,2020-02-14,0,145.0467733,0.503,,
12160,7169,Togo,2020-02-15,0,145.0467733,0.503,,
12161,7170,Togo,2020-02-16,0,145.0467733,0.503,,
12162,7171,Togo,2020-02-17,0,145.0467733,0.503,,
12163,7199,Togo,2020-02-18,0,145.0467733,0.503,,
12164,7230,Togo,2020-02-19,0,145.0467733,0.503,,
12165,7231,Togo,2020-02-20,0,145.0467733,0.503,,
12166,7095,Togo,2020-02-21,0,145.0467733,0.503,,
12167,7096,Togo,2020-02-22,0,145.0467733,0.503,,
12168,7123,Togo,2020-02-23,0,145.0467733,0.503,,
12169,7127,Togo,2020-02-24,0,145.0467733,0.503,,
12170,7130,Togo,2020-02-25,0,145.0467733,0.503,,
12171,7131,Togo,2020-02-26,0,145.0467733,0.503,,
12172,7132,Togo,2020-02-27,0,145.0467733,0.503,,
12173,7118,Togo,2020-02-28,0,145.0467733,0.503,,
12174,7200,Togo,2020-02-29,0,145.0467733,0.503,,
12175,7253,Togo,2020-03-01,0,145.0467733,0.503,,
12176,7350,Togo,2020-03-02,0,145.0467733,0.503,,
12177,7349,Togo,2020-03-03,0,145.0467733,0.503,,
12178,7280,Togo,2020-03-04,0,145.0467733,0.503,,
12179,7351,Togo,2020-03-05,0,145.0467733,0.503,,
12180,8010,Togo,2020-03-06,1,145.0467733,0.503,,
12181,8159,Togo,2020-03-07,1,145.0467733,0.503,,
12182,7591,Togo,2020-03-08,1,145.0467733,0.503,,
12183,7592,Togo,2020-03-09,1,145.0467733,0.503,,
12184,7596,Togo,2020-03-10,1,145.0467733,0.503,,
12185,7599,Togo,2020-03-11,1,145.0467733,0.503,,
12186,7600,Togo,2020-03-12,1,145.0467733,0.503,,
12187,7614,Togo,2020-03-13,1,145.0467733,0.503,,
